academic_year,division,team_org_id,opp_org_id,team_name,opp_name,game_date,location,team_score,opp_score,result,goal_margin
2015,1,105982,105938,Air Force,Duke,2015-02-08,A,7,13,L,-6
2015,1,105982,105954,Air Force,Marist,2015-02-14,H,6,7,L,-1
2015,1,105982,105935,Air Force,Denver,2015-02-21,A,6,16,L,-10
2015,1,105982,105930,Air Force,Canisius,2015-02-22,H,13,6,W,7
2015,1,105982,105940,Air Force,Furman,2015-02-28,A,6,4,W,2
2015,1,105982,105985,Air Force,"Vermont @ Bethesda, Md.",2015-03-07,H,10,11,L,-1
2015,1,105982,105987,Air Force,"VMI @ Bethesda, Md.",2015-03-08,H,12,8,W,4
2015,1,105982,105936,Air Force,Detroit Mercy,2015-03-14,H,9,6,W,3
2015,1,105982,105991,Air Force,High Point,2015-03-21,A,9,10,L,-1
2015,1,105982,105947,Air Force,Jacksonville,2015-03-28,H,18,5,W,13
2015,1,105982,105924,Air Force,"Bellarmine @ Southlake, Texas",2015-04-04,H,11,8,W,3
2015,1,105982,105959,Air Force,Mercer,2015-04-11,A,10,7,W,3
2015,1,105982,105973,Air Force,Robert Morris,2015-04-18,H,10,9,W,1
2015,1,105982,105971,Air Force,Quinnipiac,2015-04-23,H,10,12,L,-2
2015,1,105982,105984,Air Force,Navy,2015-05-02,H,8,9,L,-1
2015,1,105983,105958,Army West Point,Massachusetts,2015-02-07,A,12,7,W,5
2015,1,105983,105987,Army West Point,VMI,2015-02-09,H,24,3,W,21
2015,1,105983,105947,Army West Point,Jacksonville,2015-02-15,A,20,4,W,16
2015,1,105983,105980,Army West Point,Syracuse,2015-02-22,A,9,12,L,-3
2015,1,105983,105949,Army West Point,Lafayette,2015-02-28,H,14,3,W,11
2015,1,105983,105974,Army West Point,Rutgers,2015-03-03,A,9,7,W,2
2015,1,105983,105946,Army West Point,Holy Cross,2015-03-07,A,6,7,L,-1
2015,1,105983,105952,Army West Point,Loyola Maryland,2015-03-14,H,10,12,L,-2
2015,1,105983,105950,Army West Point,Lehigh,2015-03-21,A,7,5,W,2
2015,1,105983,105929,Army West Point,Bucknell,2015-03-28,A,12,4,W,8
2015,1,105983,105926,Army West Point,Boston U.,2015-04-04,H,17,8,W,9
2015,1,105983,105984,Army West Point,Navy,2015-04-11,A,7,10,L,-3
2015,1,105983,105931,Army West Point,Colgate,2015-04-17,H,5,8,L,-3
2015,1,105983,105952,Army West Point,Loyola Maryland,2015-04-21,A,12,11,W,1
