academic_year,division,team_org_id,opp_org_id,team_name,opp_name,game_date,location,team_score,opp_score,result,goal_margin
2017,1,110563,110518,Air Force,Duke,2017-02-05,A,11,10,W,1
2017,1,110563,110515,Air Force,Denver,2017-02-11,A,6,14,L,-8
2017,1,110563,110535,Air Force,Marist,2017-02-18,H,4,10,L,-6
2017,1,110563,110509,Air Force,"Canisius @Denver, Colo.",2017-02-25,H,15,10,W,5
2017,1,110563,110510,Air Force,"Cleveland St. @Denver, Colo.",2017-02-26,H,16,2,W,14
2017,1,110563,110505,Air Force,Boston U.,2017-03-04,A,6,8,L,-2
2017,1,110563,110516,Air Force,Detroit Mercy,2017-03-11,H,13,8,W,5
2017,1,110563,110540,Air Force,Mercer,2017-03-18,A,14,6,W,8
2017,1,110563,110528,Air Force,Jacksonville,2017-03-25,H,10,9,W,1
2017,1,110563,110536,Air Force,Marquette,2017-03-28,A,6,7,L,-1
2017,1,110563,110503,Air Force,Bellarmine,2017-04-01,H,20,2,W,18
2017,1,110563,110520,Air Force,Furman,2017-04-08,A,7,8,L,-1
2017,1,110563,110568,Air Force,VMI,2017-04-15,A,14,4,W,10
2017,1,110563,110553,Air Force,Richmond,2017-04-22,H,9,7,W,2
2017,1,110563,110572,Air Force,High Point,2017-04-29,A,16,11,W,5
2017,1,110563,110528,Air Force,"Jacksonville @Richmond, Va.",2017-05-04,H,11,8,W,3
2017,1,110563,110553,Air Force,Richmond,2017-05-06,A,9,6,W,3
2017,1,110563,110515,Air Force,Denver,2017-05-13,A,10,17,L,-7
2017,1,110564,110539,Army West Point,Massachusetts,2017-02-11,A,9,2,W,7
2017,1,110564,110555,Army West Point,Rutgers,2017-02-18,A,10,12,L,-2
2017,1,110564,110568,Army West Point,VMI,2017-02-20,H,20,5,W,15
2017,1,110564,110561,Army West Point,Syracuse,2017-02-25,A,14,13,W,1
2017,1,110564,110530,Army West Point,Lafayette,2017-03-04,H,14,4,W,10
2017,1,110564,110531,Army West Point,Lehigh,2017-03-11,A,6,4,W,2
2017,1,110564,110545,Army West Point,NJIT,2017-03-13,H,19,6,W,13
2017,1,110564,110527,Army West Point,Holy Cross,2017-03-18,A,10,4,W,6
2017,1,110564,110511,Army West Point,Colgate,2017-03-25,H,10,8,W,2
2017,1,110564,110508,Army West Point,Bucknell,2017-04-01,A,11,10,W,1
2017,1,110564,110505,Army West Point,Boston U.,2017-04-08,H,11,10,W,1
2017,1,110564,110565,Army West Point,Navy,2017-04-15,A,6,10,L,-4
2017,1,110564,110533,Army West Point,Loyola Maryland,2017-04-21,H,6,14,L,-8
