academic_year,division,team_org_id,opp_org_id,team_name,opp_name,game_date,location,team_score,opp_score,result,goal_margin
2016,1,23983,23985,Air Force,Navy,2016-02-06,A,6,10,L,-4
2016,1,23983,23936,Air Force,Denver,2016-02-13,H,9,10,L,-1
2016,1,23983,23955,Air Force,Marist,2016-02-20,A,7,6,W,1
2016,1,23983,23934,Air Force,"Dartmouth @ Denver, Colo.",2016-02-27,H,9,3,W,6
2016,1,23983,23976,Air Force,"Sacred Heart @ Denver, Colo.",2016-02-28,H,13,10,W,3
2016,1,23983,23974,Air Force,Robert Morris,2016-03-05,A,11,10,W,1
2016,1,23983,23941,Air Force,Furman,2016-03-12,H,14,4,W,10
2016,1,23983,23992,Air Force,High Point,2016-03-19,H,13,4,W,9
2016,1,23983,23939,Air Force,Duke,2016-03-22,A,10,9,W,1
2016,1,23983,23937,Air Force,Detroit Mercy,2016-03-26,A,7,5,W,2
2016,1,23983,23925,Air Force,Bellarmine,2016-04-02,A,8,7,W,1
2016,1,23983,23960,Air Force,Mercer,2016-04-09,H,15,13,W,2
2016,1,23983,23988,Air Force,VMI,2016-04-16,H,13,3,W,10
2016,1,23983,23973,Air Force,Richmond,2016-04-23,A,9,8,W,1
2016,1,23983,23948,Air Force,Jacksonville,2016-04-30,A,11,6,W,5
2016,1,23983,23925,Air Force,"Bellarmine @ Richmond, Va.",2016-05-05,H,10,8,W,2
2016,1,23983,23973,Air Force,Richmond,2016-05-07,H,9,8,W,1
2016,1,23983,23966,Air Force,Notre Dame,2016-05-14,A,7,15,L,-8
2016,1,23984,23959,Army West Point,Massachusetts,2016-02-12,H,9,5,W,4
2016,1,23984,23975,Army West Point,Rutgers,2016-02-20,H,11,13,L,-2
2016,1,23984,23988,Army West Point,VMI,2016-02-21,H,22,3,W,19
2016,1,23984,23981,Army West Point,Syracuse,2016-02-28,A,8,9,L,-1
2016,1,23984,23950,Army West Point,Lafayette,2016-03-05,A,14,5,W,9
2016,1,23984,23951,Army West Point,Lehigh,2016-03-12,H,13,10,W,3
2016,1,23984,23965,Army West Point,NJIT,2016-03-13,H,16,6,W,10
2016,1,23984,23947,Army West Point,Holy Cross,2016-03-19,H,16,7,W,9
2016,1,23984,23932,Army West Point,Colgate,2016-03-26,A,11,7,W,4
2016,1,23984,23930,Army West Point,Bucknell,2016-04-02,H,7,8,L,-1
2016,1,23984,23927,Army West Point,Boston U.,2016-04-09,A,15,4,W,11
2016,1,23984,23985,Army West Point,Navy,2016-04-16,H,10,11,L,-1
2016,1,23984,23953,Army West Point,Loyola Maryland,2016-04-22,A,6,12,L,-6
2016,1,23984,23951,Army West Point,Lehigh,2016-04-26,H,13,6,W,7
2016,1,23984,23985,Army West Point,Navy,2016-04-29,A,9,3,W,6
2016,1,23984,23953,Army West Point,"Loyola Maryland @ Annapolis, Md.",2016-05-01,H,6,14,L,-8
2016,1,23984,23966,Army West Point,Notre Dame,2016-05-08,A,7,13,L,-6
2016,1,23925,23974,Bellarmine,Robert Morris,2016-02-13,H,11,10,W,1
2016,1,23925,23956,Bellarmine,Marquette,2016-02-20,A,7,9,L,-2
2016,1,23925,23966,Bellarmine,Notre Dame,2016-02-24,A,6,11,L,-5
