academic_year,division,team_org_id,opp_org_id,team_name,opp_name,game_date,location,team_score,opp_score,result,goal_margin
2025,1,594020,593962,Air Force,Lafayette,2025-02-01,A,8,11,L,-3
2025,1,594020,593936,Air Force,Denver,2025-02-08,H,8,14,L,-6
2025,1,594020,593994,Air Force,Ohio St.,2025-02-15,A,11,17,L,-6
2025,1,594020,593915,Air Force,Boston U.,2025-02-22,A,7,15,L,-8
2025,1,594020,594003,Air Force,Quinnipiac,2025-02-28,H,21,8,W,13
2025,1,594020,593970,Air Force,Marist,2025-03-02,H,23,8,W,15
2025,1,594020,593943,Air Force,Duke,2025-03-08,A,11,16,L,-5
2025,1,594020,593972,Air Force,"Marquette @Wilmette, IL",2025-03-22,H,8,9,L,-1
2025,1,594020,593958,Air Force,Jacksonville,2025-03-29,A,11,15,L,-4
2025,1,594020,593910,Air Force,Bellarmine,2025-04-05,H,18,6,W,12
2025,1,594020,594044,Air Force,Queens (NC),2025-04-12,H,8,7,W,1
2025,1,594020,593982,Air Force,Mercer,2025-04-19,A,12,8,W,4
2025,1,594020,594051,Air Force,Utah,2025-04-26,H,16,15,W,1
2025,1,594020,593958,Air Force,#2 Jacksonville 2025 ASUN MLA Championship,2025-05-02,A,15,12,W,3
2025,1,594020,594051,Air Force,"#1 Utah @Jacksonville, FL (2025 ASUN MLA Championship)",2025-05-04,H,11,10,W,1
2025,1,594020,594007,Air Force,Robert Morris 2025 NCAA DI MLA Championship,2025-05-07,A,14,9,W,5
2025,1,594020,593977,Air Force,#2 Maryland 2025 NCAA DI MLA Championship,2025-05-11,A,5,13,L,-8
2025,1,594022,593979,Army West Point,Massachusetts,2025-02-08,A,16,9,W,7
2025,1,594022,594009,Army West Point,Rutgers,2025-02-15,H,9,3,W,6
2025,1,594022,594037,Army West Point,Yale,2025-02-19,A,14,3,W,11
2025,1,594022,593982,Army West Point,"Mercer @Naples, FL",2025-02-22,H,17,4,W,13
2025,1,594022,593962,Army West Point,Lafayette,2025-03-01,H,15,5,W,10
2025,1,594022,593956,Army West Point,Holy Cross,2025-03-08,A,17,4,W,13
2025,1,594022,594058,Army West Point,Lehigh,2025-03-15,A,13,4,W,9
2025,1,594022,593915,Army West Point,Boston U.,2025-03-22,H,9,10,L,-1
2025,1,594022,593990,Army West Point,North Carolina,2025-03-29,H,13,12,W,1
2025,1,594022,593929,Army West Point,Colgate,2025-04-05,A,13,7,W,6
2025,1,594022,594025,Army West Point,Navy,2025-04-12,A,12,11,W,1
2025,1,594022,593922,Army West Point,Bucknell,2025-04-19,H,20,11,W,9
