academic_year,division,team_org_id,opp_org_id,team_name,opp_name,game_date,location,team_score,opp_score,result,goal_margin
2020,2,493930,493951.0,Adams St.,Colorado Mesa,2020-02-21,A,3,21,L,-18
2020,2,493930,493967.0,Adams St.,Westminster (UT),2020-02-23,A,9,22,L,-13
2020,2,493930,494018.0,Adams St.,Otterbein,2020-03-02,H,7,17,L,-10
2020,2,493930,497497.0,Adams St.,Davenport,2020-03-07,H,10,13,L,-3
2020,2,493904,493934.0,Adelphi,Lenoir-Rhyne,2020-03-01,A,16,17,L,-1
2020,2,493904,493929.0,Adelphi,Tampa,2020-03-04,H,6,13,L,-7
2020,2,493904,493906.0,Adelphi,American Int'l,2020-03-07,A,24,2,W,22
2020,2,493905,497458.0,Alabama Huntsville,Lander,2020-02-01,H,13,7,W,6
2020,2,493905,493927.0,Alabama Huntsville,Saint Leo,2020-02-15,H,8,10,L,-2
2020,2,493905,493940.0,Alabama Huntsville,Rockhurst,2020-02-22,H,10,17,L,-7
2020,2,493905,493954.0,Alabama Huntsville,Tusculum,2020-02-29,A,9,8,W,1
2020,2,493905,,Alabama Huntsville,Tenn. Wesleyan,2020-03-06,A,20,6,W,14
2020,2,493905,497495.0,Alabama Huntsville,Quincy,2020-03-12,H,18,5,W,13
2020,2,493931,493947.0,Alderson Broaddus,Chowan,2020-02-20,H,5,15,L,-10
2020,2,493931,494203.0,Alderson Broaddus,Frostburg St.,2020-02-25,H,4,35,L,-31
2020,2,493931,493963.0,Alderson Broaddus,Roberts Wesleyan,2020-02-29,A,3,18,L,-15
2020,2,493931,493958.0,Alderson Broaddus,Chestnut Hill,2020-03-03,H,4,29,L,-25
2020,2,493931,497496.0,Alderson Broaddus,Lewis,2020-03-10,H,6,28,L,-22
2020,2,493906,493918.0,American Int'l,Mercy,2020-02-11,H,3,19,L,-16
2020,2,493906,493939.0,American Int'l,Post,2020-02-18,A,12,8,W,4
2020,2,493906,493942.0,American Int'l,St. Thomas Aquinas,2020-02-21,A,12,8,W,4
2020,2,493906,493948.0,American Int'l,Dominican (NY),2020-02-25,A,11,13,L,-2
2020,2,493906,497516.0,American Int'l,Caldwell,2020-02-29,H,4,11,L,-7
2020,2,493906,493904.0,American Int'l,Adelphi,2020-03-07,H,2,24,L,-22
2020,2,493907,493973.0,Assumption,Felician,2020-02-29,H,27,4,W,23
2020,2,493907,493939.0,Assumption,Post,2020-03-04,H,17,9,W,8
2020,2,493907,493934.0,Assumption,Lenoir-Rhyne,2020-03-10,A,12,17,L,-5
2020,2,493907,493932.0,Assumption,Catawba,2020-03-11,A,9,12,L,-3
2020,2,493903,493954.0,Barton,Tusculum,2020-02-08,H,8,14,L,-6
2020,2,493903,493910.0,Barton,Dist. Columbia,2020-02-11,A,16,17,L,-1
2020,2,493903,493969.0,Barton,Palm Beach Atl.,2020-02-15,H,9,12,L,-3
2020,2,493903,493933.0,Barton,Coker,2020-02-18,A,12,19,L,-7
2020,2,493903,493971.0,Barton,Wilmington (DE),2020-02-29,H,11,12,L,-1
2020,2,493903,493966.0,Barton,Emmanuel (GA),2020-03-05,A,10,14,L,-4
2020,2,493903,493968.0,Barton,Montevallo,2020-03-07,A,14,8,W,6
2020,2,493944,493968.0,Belmont Abbey,Montevallo,2020-02-01,A,20,6,W,14
2020,2,493944,493932.0,Belmont Abbey,Catawba,2020-02-08,H,18,6,W,12
2020,2,493944,493912.0,Belmont Abbey,Fla. Southern,2020-02-15,H,12,10,W,2
2020,2,493944,493934.0,Belmont Abbey,Lenoir-Rhyne,2020-02-21,H,12,7,W,5
2020,2,493944,493952.0,Belmont Abbey,Queens (NC),2020-02-29,A,11,10,W,1
2020,2,493944,493925.0,Belmont Abbey,"Rollins @Savannah, Ga.",2020-03-07,H,8,3,W,5
2020,2,493944,493914.0,Belmont Abbey,UIndy,2020-03-11,H,15,6,W,9
2020,2,493908,493915.0,Bentley,Le Moyne,2020-02-29,H,9,16,L,-7
2020,2,493908,493923.0,Bentley,New York Tech,2020-03-07,H,8,15,L,-7
2020,2,493908,493918.0,Bentley,Mercy,2020-03-10,A,11,12,L,-1
