academic_year,division,team_org_id,opp_org_id,team_name,opp_name,game_date,location,team_score,opp_score,result,goal_margin
2022,1,530081,530087,Air Force,Virginia,2022-02-05,A,11,21,L,-10
2022,1,530081,530034,Air Force,Denver,2022-02-12,A,9,13,L,-4
2022,1,530081,530030,Air Force,Colgate,2022-02-19,A,8,11,L,-3
2022,1,530081,530046,Air Force,Jacksonville,2022-02-27,H,9,15,L,-6
2022,1,530081,530028,Air Force,Canisius,2022-02-28,H,9,8,W,1
2022,1,530081,530053,Air Force,Marist,2022-03-05,H,17,8,W,9
2022,1,530081,530026,Air Force,Bryant,2022-03-12,A,16,10,W,6
2022,1,530081,530058,Air Force,Mercer,2022-03-19,A,13,10,W,3
2022,1,530081,530054,Air Force,Marquette,2022-03-26,A,16,9,W,7
2022,1,530081,530020,Air Force,Utah,2022-04-02,H,8,10,L,-2
2022,1,530081,530035,Air Force,Detroit Mercy,2022-04-09,A,13,4,W,9
2022,1,530081,530029,Air Force,Cleveland St.,2022-04-16,H,12,8,W,4
2022,1,530081,530072,Air Force,Robert Morris,2022-04-23,A,10,11,L,-1
2022,1,530081,530022,Air Force,Bellarmine,2022-04-30,H,9,7,W,2
2022,1,530081,530072,Air Force,"#2 Robert Morris @Huntsville, AL (2022 ASUN MLA Tournament)",2022-05-05,H,7,9,L,-2
2022,1,530082,530057,Army West Point,Massachusetts,2022-02-12,H,14,13,W,1
2022,1,530082,530073,Army West Point,Rutgers,2022-02-19,A,10,13,L,-3
2022,1,530082,530077,Army West Point,Siena,2022-02-23,H,20,10,W,10
2022,1,530082,530063,Army West Point,NJIT,2022-02-26,H,18,4,W,14
2022,1,530082,530079,Army West Point,Syracuse,2022-03-02,A,17,13,W,4
2022,1,530082,530045,Army West Point,Holy Cross,2022-03-06,H,14,8,W,6
2022,1,530082,530048,Army West Point,Lafayette,2022-03-11,A,18,12,W,6
2022,1,530082,530049,Army West Point,Lehigh,2022-03-19,H,10,11,L,-1
2022,1,530082,530051,Army West Point,Loyola Maryland,2022-03-26,A,14,12,W,2
2022,1,530082,530027,Army West Point,Bucknell,2022-04-02,A,10,9,W,1
2022,1,530082,530030,Army West Point,Colgate,2022-04-09,H,13,11,W,2
2022,1,530082,530031,Army West Point,Cornell,2022-04-16,A,17,10,W,7
2022,1,530082,530083,Army West Point,Navy,2022-04-23,H,11,12,L,-1
2022,1,530082,530024,Army West Point,Boston U.,2022-04-29,A,15,14,W,1
2022,1,530082,530051,Army West Point,"#3 Loyola Maryland @Boston, MA (2022 Patriot League MLA Tournament)",2022-05-06,H,14,13,W,1
2022,1,530082,530024,Army West Point,#1 Boston U. 2022 Patriot League MLA Tournament,2022-05-08,A,10,14,L,-4
