academic_year,division,team_org_id,opp_org_id,team_name,opp_name,game_date,location,team_score,opp_score,result,goal_margin
2024,2,571518,584134.0,Adams St.,Dominican (CA),2024-02-02,H,7,19,L,-12
2024,2,571518,571478.0,Adams St.,Rockhurst,2024-02-16,H,4,24,L,-20
2024,2,571518,571483.0,Adams St.,CSU Pueblo,2024-03-06,H,15,11,W,4
2024,2,571518,583174.0,Adams St.,William Jewell,2024-03-12,H,7,17,L,-10
2024,2,571518,571520.0,Adams St.,Quincy,2024-03-14,H,8,23,L,-15
2024,2,571518,584259.0,Adams St.,CUI,2024-03-22,H,3,19,L,-16
2024,2,571518,571500.0,Adams St.,Westminster (UT),2024-03-28,A,6,20,L,-14
2024,2,571518,571489.0,Adams St.,Colorado Mesa,2024-03-30,A,3,20,L,-17
2024,2,571518,584259.0,Adams St.,CUI,2024-04-03,H,1,17,L,-16
2024,2,571518,571483.0,Adams St.,CSU Pueblo,2024-04-06,A,12,14,L,-2
2024,2,571518,571490.0,Adams St.,Tusculum,2024-04-11,H,13,17,L,-4
2024,2,571518,571489.0,Adams St.,Colorado Mesa,2024-04-19,H,8,17,L,-9
2024,2,571518,571500.0,Adams St.,Westminster (UT),2024-04-21,H,6,22,L,-16
2024,2,571518,571489.0,Adams St.,#1 Colorado Mesa RMAC MLA Tournament,2024-04-26,A,2,22,L,-20
2024,2,571510,571487.0,Adelphi,Georgian Court,2024-02-21,H,19,8,W,11
2024,2,571510,571472.0,Adelphi,Lenoir-Rhyne,2024-02-24,A,3,7,L,-4
2024,2,571510,571459.0,Adelphi,Mercy,2024-03-02,H,13,12,W,1
2024,2,571510,571464.0,Adelphi,Rollins,2024-03-09,H,12,14,L,-2
2024,2,571510,571450.0,Adelphi,Bentley,2024-03-16,A,12,9,W,3
2024,2,571510,571512.0,Adelphi,American Int'l,2024-03-20,H,18,5,W,13
2024,2,571510,571516.0,Adelphi,Saint Michael's,2024-03-23,H,21,6,W,15
2024,2,571510,571463.0,Adelphi,Pace,2024-03-29,A,12,6,W,6
2024,2,571510,571479.0,Adelphi,Saint Rose,2024-04-03,H,14,4,W,10
2024,2,571510,571513.0,Adelphi,Assumption,2024-04-06,A,17,8,W,9
2024,2,571510,571461.0,Adelphi,Molloy,2024-04-09,A,22,7,W,15
2024,2,571510,571455.0,Adelphi,Franklin Pierce,2024-04-13,H,14,2,W,12
2024,2,571510,571514.0,Adelphi,St. Anselm,2024-04-20,H,8,7,W,1
2024,2,571510,571462.0,Adelphi,Southern N.H.,2024-04-23,A,14,8,W,6
2024,2,571510,571450.0,Adelphi,#4 Bentley NE10 MLA Championship,2024-05-01,H,19,7,W,12
2024,2,571510,571514.0,Adelphi,#2 St. Anselm NE10 MLA Championship,2024-05-04,H,10,9,W,1
2024,2,571510,571463.0,Adelphi,#4 Pace 2024 NCAA DII MLA Championship,2024-05-12,H,14,9,W,5
2024,2,571510,571514.0,Adelphi,#3 St. Anselm 2024 NCAA DII MLA Championship,2024-05-19,H,12,9,W,3
2024,2,571510,571472.0,Adelphi,"#2 Lenoir-Rhyne @Philadelphia, PA (2024 NCAA DII MLA Championship)",2024-05-26,H,12,10,W,2
2024,2,571511,571456.0,Alabama Huntsville,UIndy,2024-02-02,H,9,13,L,-4
2024,2,571511,571474.0,Alabama Huntsville,"Lincoln Memorial @Knoxville, TN",2024-02-10,H,16,14,W,2
2024,2,571511,571490.0,Alabama Huntsville,Tusculum,2024-02-16,H,18,9,W,9
2024,2,571511,571498.0,Alabama Huntsville,Young Harris,2024-02-18,H,22,10,W,12
2024,2,571511,571492.0,Alabama Huntsville,"Lynn @Savannah, GA",2024-02-24,H,11,12,L,-1
2024,2,571511,571458.0,Alabama Huntsville,Maryville (MO),2024-03-01,A,5,17,L,-12
2024,2,571511,583174.0,Alabama Huntsville,William Jewell,2024-03-09,A,12,9,W,3
2024,2,571511,571478.0,Alabama Huntsville,Rockhurst,2024-03-11,A,9,12,L,-3
2024,2,571511,571503.0,Alabama Huntsville,"Embry-Riddle (FL) @Atlanta, GA",2024-03-16,H,7,14,L,-7
2024,2,571511,571468.0,Alabama Huntsville,Lewis,2024-03-23,H,10,13,L,-3
2024,2,571511,571522.0,Alabama Huntsville,Flagler,2024-03-30,A,17,15,W,2
2024,2,571511,571499.0,Alabama Huntsville,Emmanuel (GA),2024-04-10,H,22,12,W,10
2024,2,571511,571501.0,Alabama Huntsville,Montevallo,2024-04-13,A,8,15,L,-7
2024,2,571511,571508.0,Alabama Huntsville,Lander,2024-04-20,H,12,13,L,-1
2024,2,571511,571497.0,Alabama Huntsville,Shorter,2024-04-27,H,30,6,W,24
2024,2,571511,571508.0,Alabama Huntsville,"Lander @Montevallo, AL",2024-05-03,H,9,11,L,-2
2024,2,571512,571480.0,American Int'l,St. Thomas Aquinas,2024-02-17,H,15,6,W,9
2024,2,571512,571466.0,American Int'l,Wheeling,2024-03-02,A,13,10,W,3
2024,2,571512,571451.0,American Int'l,Davis & Elkins,2024-03-04,A,25,8,W,17
2024,2,571512,571477.0,American Int'l,Post,2024-03-06,H,7,11,L,-4
2024,2,571512,571496.0,American Int'l,"Roberts Wesleyan @Cortland, NY",2024-03-08,H,13,17,L,-4
2024,2,571512,571521.0,American Int'l,"D'Youville @Cortland, NY",2024-03-10,H,18,5,W,13
2024,2,571512,571513.0,American Int'l,Assumption,2024-03-16,H,8,10,L,-2
2024,2,571512,571510.0,American Int'l,Adelphi,2024-03-20,A,5,18,L,-13
2024,2,571512,571462.0,American Int'l,Southern N.H.,2024-03-23,A,8,11,L,-3
2024,2,571512,571450.0,American Int'l,Bentley,2024-03-26,H,9,15,L,-6
2024,2,571512,571455.0,American Int'l,Franklin Pierce,2024-04-03,A,8,6,W,2
2024,2,571512,571514.0,American Int'l,Saint Anselm,2024-04-09,H,11,14,L,-3
