academic_year,division,team_org_id,opp_org_id,team_name,opp_name,game_date,location,team_score,opp_score,result,goal_margin
2023,1,546929,546913.0,Air Force,Ohio St.,2023-02-04,A,7,15,L,-8
2023,1,546929,546882.0,Air Force,Denver,2023-02-11,H,12,10,W,2
2023,1,546929,546878.0,Air Force,Colgate,2023-02-18,H,11,10,W,1
2023,1,546929,546926.0,Air Force,Stony Brook,2023-02-24,A,8,15,L,-7
2023,1,546929,546906.0,Air Force,Mercer,2023-03-04,A,14,8,W,6
2023,1,546929,546874.0,Air Force,Bryant,2023-03-11,H,11,6,W,5
2023,1,546929,546981.0,Air Force,Queens (NC),2023-03-18,A,18,6,W,12
2023,1,546929,546885.0,Air Force,Duke,2023-03-20,A,6,18,L,-12
2023,1,546929,546987.0,Air Force,Lindenwood,2023-03-25,H,15,6,W,9
2023,1,546929,546868.0,Air Force,Utah,2023-03-29,H,11,18,L,-7
2023,1,546929,546877.0,Air Force,Cleveland St.,2023-04-01,A,12,9,W,3
2023,1,546929,546870.0,Air Force,Bellarmine,2023-04-08,A,10,11,L,-1
2023,1,546929,546883.0,Air Force,Detroit Mercy,2023-04-15,H,22,7,W,15
2023,1,546929,546894.0,Air Force,Jacksonville,2023-04-22,A,15,11,W,4
2023,1,546929,546920.0,Air Force,Robert Morris,2023-04-29,H,13,5,W,8
2023,1,546929,546920.0,Air Force,#6 Robert Morris 2023 ASUN MLA Championship,2023-05-05,A,12,4,W,8
2023,1,546929,546868.0,Air Force,"#1 Utah @Coraopolis, PA (2023 ASUN MLA Championship)",2023-05-07,H,9,11,L,-2
2023,1,546930,546905.0,Army West Point,Massachusetts,2023-02-11,A,8,10,L,-2
2023,1,546930,546921.0,Army West Point,Rutgers,2023-02-18,H,14,13,W,1
2023,1,546930,546936.0,Army West Point,Wagner,2023-02-21,H,20,6,W,14
2023,1,546930,546906.0,Army West Point,Mercer,2023-02-25,A,16,5,W,11
2023,1,546930,546893.0,Army West Point,Holy Cross,2023-03-05,A,13,6,W,7
2023,1,546930,546896.0,Army West Point,Lafayette,2023-03-10,H,17,9,W,8
2023,1,546930,546897.0,Army West Point,Lehigh,2023-03-18,A,12,10,W,2
2023,1,546930,546899.0,Army West Point,Loyola Maryland,2023-03-25,H,10,5,W,5
2023,1,546930,546875.0,Army West Point,Bucknell,2023-04-01,H,12,7,W,5
2023,1,546930,546878.0,Army West Point,Colgate,2023-04-08,A,10,9,W,1
2023,1,546930,546879.0,Army West Point,Cornell,2023-04-15,H,10,11,L,-1
2023,1,546930,546931.0,Army West Point,Navy,2023-04-22,A,11,6,W,5
