academic_year,division,team_org_id,opp_org_id,team_name,opp_name,game_date,location,team_score,opp_score,result,goal_margin
2024,1,571437,571410,Air Force,Marquette,2024-02-03,H,6,12,L,-6
2024,1,571437,571390,Air Force,Denver,2024-02-10,A,9,11,L,-2
2024,1,571437,571421,Air Force,Ohio St.,2024-02-17,H,4,12,L,-8
2024,1,571437,571434,Air Force,Stony Brook,2024-02-24,H,12,11,W,1
2024,1,571437,571432,Air Force,Saint Joseph's,2024-03-03,A,11,15,L,-4
2024,1,571437,571448,Air Force,Queens (NC),2024-03-16,H,14,10,W,4
2024,1,571437,571376,Air Force,Utah,2024-03-20,A,12,11,W,1
2024,1,571437,571449,Air Force,Lindenwood,2024-03-23,A,15,3,W,12
2024,1,571437,571385,Air Force,Cleveland St.,2024-03-31,H,12,9,W,3
2024,1,571437,571378,Air Force,Bellarmine,2024-04-06,H,11,7,W,4
2024,1,571437,571391,Air Force,Detroit Mercy,2024-04-13,A,14,3,W,11
2024,1,571437,571414,Air Force,Mercer,2024-04-17,H,20,5,W,15
2024,1,571437,571402,Air Force,Jacksonville,2024-04-20,H,9,10,L,-1
2024,1,571437,571428,Air Force,Robert Morris,2024-04-27,A,14,11,W,3
2024,1,571437,571402,Air Force,#3 Jacksonville ASUN MLA Championship,2024-05-03,H,10,15,L,-5
2024,1,571438,571413,Army West Point,"Massachusetts @Atlanta, GA",2024-02-10,H,13,12,W,1
2024,1,571438,571429,Army West Point,Rutgers,2024-02-17,A,16,7,W,9
2024,1,571438,571414,Army West Point,Mercer,2024-02-24,H,15,7,W,8
2024,1,571438,571435,Army West Point,Syracuse,2024-02-28,A,14,13,W,1
2024,1,571438,571404,Army West Point,Lafayette,2024-03-03,A,16,11,W,5
2024,1,571438,571401,Army West Point,Holy Cross,2024-03-09,H,18,8,W,10
2024,1,571438,571405,Army West Point,Lehigh,2024-03-16,H,18,12,W,6
2024,1,571438,571380,Army West Point,Boston U.,2024-03-22,A,9,14,L,-5
2024,1,571438,571418,Army West Point,North Carolina,2024-03-30,A,13,12,W,1
2024,1,571438,571386,Army West Point,Colgate,2024-04-06,H,11,14,L,-3
2024,1,571438,571439,Army West Point,Navy,2024-04-13,H,13,8,W,5
2024,1,571438,571383,Army West Point,Bucknell,2024-04-19,A,19,11,W,8
2024,1,571438,571407,Army West Point,Loyola Maryland,2024-04-26,A,13,11,W,2
2024,1,571438,571380,Army West Point,#4 Boston U. Patriot MLA Championship,2024-05-03,H,10,11,L,-1
2024,1,571378,571393,Bellarmine,Duke,2024-02-03,A,12,20,L,-8
2024,1,571378,571375,Bellarmine,St. Bonaventure,2024-02-11,A,13,9,W,4
2024,1,571378,571421,Bellarmine,Ohio St.,2024-02-13,A,6,10,L,-4
2024,1,571378,571384,Bellarmine,Canisius,2024-02-17,H,7,8,L,-1
2024,1,571378,571396,Bellarmine,Hampton,2024-02-27,A,23,7,W,16
2024,1,571378,571409,Bellarmine,Marist,2024-03-02,H,11,10,W,1
2024,1,571378,571410,Bellarmine,Marquette,2024-03-09,H,11,5,W,6
2024,1,571378,571376,Bellarmine,Utah,2024-03-16,H,13,14,L,-1
2024,1,571378,571414,Bellarmine,Mercer,2024-03-20,A,17,9,W,8
2024,1,571378,571448,Bellarmine,Queens (NC),2024-03-23,A,12,5,W,7
2024,1,571378,571449,Bellarmine,Lindenwood,2024-03-30,H,17,10,W,7
2024,1,571378,571437,Bellarmine,Air Force,2024-04-06,A,7,11,L,-4
2024,1,571378,571428,Bellarmine,Robert Morris,2024-04-10,H,15,12,W,3
2024,1,571378,571385,Bellarmine,Cleveland St.,2024-04-13,H,14,9,W,5
2024,1,571378,571391,Bellarmine,Detroit Mercy,2024-04-20,H,10,18,L,-8
2024,1,571378,571402,Bellarmine,Jacksonville,2024-04-27,A,7,22,L,-15
2024,1,571378,571385,Bellarmine,"#5 Cleveland St. @U.S. Air Force Academy, CO (ASUN MLA Championship)",2024-04-30,H,12,15,L,-3
2024,1,571379,571402,Binghamton,"Jacksonville @Sparks Glencoe, MD",2024-02-10,H,8,9,L,-1
2024,1,571379,571375,Binghamton,St. Bonaventure,2024-02-17,H,13,12,W,1
2024,1,571379,571404,Binghamton,Lafayette,2024-02-24,A,12,19,L,-7
2024,1,571379,571427,Binghamton,Richmond,2024-03-02,A,10,19,L,-9
2024,1,571379,571417,Binghamton,Mount St. Mary's,2024-03-05,A,13,12,W,1
2024,1,571379,571431,Binghamton,St. John's (NY),2024-03-09,A,6,13,L,-7
2024,1,571379,571447,Binghamton,Merrimack,2024-03-16,H,9,10,L,-1
2024,1,571379,571419,Binghamton,NJIT,2024-03-23,A,17,12,W,5
2024,1,571379,571406,Binghamton,UMass Lowell,2024-03-30,H,15,6,W,9
2024,1,571379,571440,Binghamton,Vermont,2024-04-06,A,11,10,W,1
