academic_year,division,team_org_id,opp_org_id,team_name,opp_name,game_date,location,team_score,opp_score,result,goal_margin
2019,1,473285,473237,Air Force,Denver,2019-02-09,A,4,11,L,-7
2019,1,473285,473257,Air Force,Marist,2019-02-16,H,12,6,W,6
2019,1,473285,473232,Air Force,"Cleveland St. @Denver, Colo.",2019-02-23,H,11,8,W,3
2019,1,473285,474697,Air Force,Utah,2019-02-24,H,5,6,L,-1
2019,1,473285,473231,Air Force,Canisius,2019-03-02,A,13,7,W,6
2019,1,473285,473238,Air Force,Detroit Mercy,2019-03-06,H,19,9,W,10
2019,1,473285,473262,Air Force,Mercer,2019-03-16,A,20,8,W,12
2019,1,473285,473242,Air Force,Furman,2019-03-23,A,11,7,W,4
2019,1,473285,473293,Air Force,Yale,2019-03-26,A,6,13,L,-7
2019,1,473285,473250,Air Force,Jacksonville,2019-03-30,H,14,7,W,7
2019,1,473285,473294,Air Force,High Point,2019-04-06,A,9,13,L,-4
2019,1,473285,473275,Air Force,Richmond,2019-04-13,H,14,7,W,7
2019,1,473285,473290,Air Force,VMI,2019-04-20,A,12,5,W,7
2019,1,473285,473225,Air Force,Bellarmine,2019-04-27,H,13,6,W,7
2019,1,473285,473275,Air Force,"#3 Richmond @High Point, NC (Southern Conference Tournament)",2019-05-02,H,6,7,L,-1
2019,1,473286,473261,Army West Point,Massachusetts,2019-02-09,A,12,11,W,1
2019,1,473286,473277,Army West Point,Rutgers,2019-02-16,A,10,9,W,1
2019,1,473286,473257,Army West Point,Marist,2019-02-19,H,10,4,W,6
2019,1,473286,473283,Army West Point,Syracuse,2019-02-24,A,8,10,L,-2
2019,1,473286,473252,Army West Point,Lafayette,2019-03-02,H,12,5,W,7
2019,1,473286,473253,Army West Point,Lehigh,2019-03-09,A,8,11,L,-3
2019,1,473286,473226,Army West Point,Binghamton,2019-03-12,A,15,6,W,9
2019,1,473286,473249,Army West Point,Holy Cross,2019-03-16,A,7,6,W,1
2019,1,473286,473233,Army West Point,Colgate,2019-03-23,H,13,8,W,5
2019,1,473286,473230,Army West Point,Bucknell,2019-03-30,A,15,13,W,2
2019,1,473286,473227,Army West Point,Boston U.,2019-04-06,H,13,15,L,-2
2019,1,473286,473287,Army West Point,Navy,2019-04-13,A,9,8,W,1
2019,1,473286,473255,Army West Point,Loyola Maryland,2019-04-20,H,9,13,L,-4
2019,1,473286,473267,Army West Point,NJIT,2019-04-26,A,19,6,W,13
2019,1,473286,473249,Army West Point,#5 Holy Cross Patriot League Tournament,2019-04-30,H,14,5,W,9
2019,1,473286,473255,Army West Point,#1 Loyola Maryland Patriot League Tournament,2019-05-03,A,7,5,W,2
2019,1,473286,473253,Army West Point,"#2 Lehigh @Baltimore, MD (Patriot League Tournament)",2019-05-05,H,11,7,W,4
2019,1,473286,473271,Army West Point,Penn DI Men's Lacrosse Tournament,2019-05-11,A,8,13,L,-5
2019,1,473225,473292,Bellarmine,Wagner,2019-02-02,H,6,7,L,-1
2019,1,473225,473258,Bellarmine,Marquette,2019-02-09,A,9,15,L,-6
2019,1,473225,473232,Bellarmine,Cleveland St.,2019-02-16,A,8,17,L,-9
2019,1,473225,473276,Bellarmine,Robert Morris,2019-02-23,A,7,15,L,-8
2019,1,473225,473238,Bellarmine,Detroit Mercy,2019-03-02,H,14,15,L,-1
2019,1,473225,474697,Bellarmine,Utah,2019-03-09,A,9,10,L,-1
2019,1,473225,473250,Bellarmine,Jacksonville,2019-03-16,H,8,11,L,-3
2019,1,473225,473275,Bellarmine,Richmond,2019-03-23,H,9,16,L,-7
2019,1,473225,473262,Bellarmine,Mercer,2019-03-30,A,16,13,W,3
2019,1,473225,473290,Bellarmine,VMI,2019-04-06,H,13,12,W,1
2019,1,473225,473242,Bellarmine,Furman,2019-04-13,A,15,12,W,3
2019,1,473225,473294,Bellarmine,High Point,2019-04-20,H,15,16,L,-1
2019,1,473225,473285,Bellarmine,Air Force,2019-04-27,A,6,13,L,-7
2019,1,473226,473233,Binghamton,Colgate,2019-02-16,H,10,16,L,-6
