academic_year,division,team_org_id,opp_org_id,team_name,opp_name,game_date,location,team_score,opp_score,result,goal_margin
2017,2,110600,110615.0,Adams St.,CSU Pueblo,2017-03-04,A,12,9,W,3
2017,2,110600,110610.0,Adams St.,Rockhurst,2017-03-09,H,5,14,L,-9
2017,2,110600,110586.0,Adams St.,Maryville (MO),2017-03-15,H,10,4,W,6
2017,2,110600,110632.0,Adams St.,Lindenwood,2017-03-19,A,6,18,L,-12
2017,2,110600,110574.0,Adams St.,UAH,2017-03-21,A,10,9,W,1
2017,2,110600,110621.0,Adams St.,Colorado Mesa,2017-03-31,H,4,15,L,-11
2017,2,110600,110638.0,Adams St.,Westminster (UT),2017-04-02,H,11,10,W,1
2017,2,110600,110586.0,Adams St.,Maryville (MO),2017-04-07,A,11,5,W,6
2017,2,110600,110610.0,Adams St.,Rockhurst,2017-04-09,A,8,11,L,-3
2017,2,110600,110638.0,Adams St.,Westminster (UT),2017-04-21,A,6,17,L,-11
2017,2,110600,110621.0,Adams St.,Colorado Mesa,2017-04-23,A,4,10,L,-6
2017,2,110600,110615.0,Adams St.,CSU Pueblo,2017-04-29,H,7,11,L,-4
2017,2,110600,110621.0,Adams St.,Colorado Mesa,2017-05-05,A,3,13,L,-10
2017,2,110573,110580.0,Adelphi,Florida Tech,2017-02-16,A,10,8,W,2
2017,2,110573,110627.0,Adelphi,Lynn,2017-02-18,A,7,9,L,-2
2017,2,110573,110585.0,Adelphi,LIU Post,2017-02-25,H,9,6,W,3
2017,2,110573,110575.0,Adelphi,American Int'l,2017-03-04,H,21,2,W,19
2017,2,110573,110576.0,Adelphi,Assumption,2017-03-08,H,14,4,W,10
2017,2,110573,110591.0,Adelphi,Southern N.H.,2017-03-17,A,9,8,W,1
2017,2,110573,110598.0,Adelphi,Saint Michael's,2017-03-25,A,9,4,W,5
2017,2,110573,110589.0,Adelphi,Merrimack,2017-04-01,H,12,9,W,3
2017,2,110573,110596.0,Adelphi,St. Anselm,2017-04-05,A,11,10,W,1
2017,2,110573,110582.0,Adelphi,Franklin Pierce,2017-04-08,A,16,10,W,6
2017,2,110573,110593.0,Adelphi,Pace,2017-04-11,H,6,10,L,-4
2017,2,110573,110577.0,Adelphi,Bentley,2017-04-15,A,13,12,W,1
2017,2,110573,110611.0,Adelphi,Saint Rose,2017-04-18,A,13,5,W,8
2017,2,110573,110584.0,Adelphi,Le Moyne,2017-04-22,H,9,5,W,4
2017,2,110573,110592.0,Adelphi,New York Tech,2017-04-26,H,9,7,W,2
2017,2,110573,110593.0,Adelphi,Pace,2017-05-05,H,11,5,W,6
2017,2,110573,110584.0,Adelphi,Le Moyne,2017-05-07,H,2,7,L,-5
2017,2,110573,110593.0,Adelphi,Pace,2017-05-13,H,10,9,W,1
2017,2,110573,110589.0,Adelphi,Merrimack,2017-05-20,H,9,17,L,-8
2017,2,110574,110620.0,Alabama Huntsville,North Greenville,2017-02-11,H,9,16,L,-7
2017,2,110574,110606.0,Alabama Huntsville,Lincoln Memorial,2017-02-18,A,8,10,L,-2
2017,2,110574,110637.0,Alabama Huntsville,Emmanuel (GA),2017-02-25,H,18,3,W,15
2017,2,110574,110625.0,Alabama Huntsville,Lees-McRae,2017-03-04,A,11,14,L,-3
2017,2,110574,110617.0,Alabama Huntsville,Chowan,2017-03-08,H,17,8,W,9
2017,2,110574,110629.0,Alabama Huntsville,"Notre Dame de Namur @Davenport, Fla.",2017-03-12,H,12,6,W,6
2017,2,110574,110597.0,Alabama Huntsville,Saint Leo,2017-03-14,A,3,21,L,-18
2017,2,110574,110581.0,Alabama Huntsville,Fla. Southern,2017-03-16,A,10,21,L,-11
2017,2,110574,110600.0,Alabama Huntsville,Adams St.,2017-03-21,H,9,10,L,-1
2017,2,110574,110578.0,Alabama Huntsville,Davis & Elkins,2017-03-31,A,7,6,W,1
2017,2,110574,110626.0,Alabama Huntsville,Ohio Valley,2017-04-01,A,13,11,W,2
2017,2,110574,110636.0,Alabama Huntsville,Young Harris,2017-04-15,A,6,20,L,-14
2017,2,110574,110635.0,Alabama Huntsville,Shorter,2017-04-22,H,23,4,W,19
2017,2,110601,110630.0,Alderson Broaddus,Seton Hill,2017-03-04,A,4,25,L,-21
2017,2,110601,110636.0,Alderson Broaddus,Young Harris,2017-03-07,H,17,18,L,-1
2017,2,110601,110591.0,Alderson Broaddus,"Southern N.H. @Lakewood, NJ GCU",2017-03-11,H,4,13,L,-9
2017,2,110601,110632.0,Alderson Broaddus,Lindenwood,2017-03-13,H,6,15,L,-9
2017,2,110601,110618.0,Alderson Broaddus,Dominican (NY),2017-03-18,H,15,6,W,9
2017,2,110601,110633.0,Alderson Broaddus,Walsh,2017-03-25,A,9,12,L,-3
2017,2,110601,110616.0,Alderson Broaddus,Lake Erie,2017-04-01,H,8,17,L,-9
2017,2,110601,110626.0,Alderson Broaddus,Ohio Valley,2017-04-05,H,13,14,L,-1
2017,2,110601,110588.0,Alderson Broaddus,Mercyhurst,2017-04-11,A,4,17,L,-13
2017,2,110601,110623.0,Alderson Broaddus,Wheeling,2017-04-22,H,11,15,L,-4
2017,2,110601,110578.0,Alderson Broaddus,Davis & Elkins,2017-04-25,A,14,15,L,-1
2017,2,110601,110583.0,Alderson Broaddus,UIndy,2017-04-29,A,2,17,L,-15
2017,2,110575,110585.0,American Int'l,LIU Post,2017-02-11,A,4,21,L,-17
2017,2,110575,110587.0,American Int'l,Mercy,2017-02-15,A,5,18,L,-13
2017,2,110575,110584.0,American Int'l,Le Moyne,2017-02-19,A,1,27,L,-26
2017,2,110575,110612.0,American Int'l,St. Thomas Aquinas,2017-02-25,H,3,16,L,-13
2017,2,110575,110609.0,American Int'l,Post,2017-03-01,H,7,11,L,-4
2017,2,110575,110573.0,American Int'l,Adelphi,2017-03-04,A,2,21,L,-19
2017,2,110575,110618.0,American Int'l,Dominican (NY),2017-03-07,H,7,17,L,-10
2017,2,110575,110596.0,American Int'l,St. Anselm,2017-03-10,A,2,18,L,-16
2017,2,110575,110593.0,American Int'l,Pace,2017-03-13,H,7,23,L,-16
2017,2,110575,110582.0,American Int'l,Franklin Pierce,2017-03-24,H,2,16,L,-14
2017,2,110575,110576.0,American Int'l,Assumption,2017-03-29,H,3,18,L,-15
2017,2,110575,110611.0,American Int'l,Saint Rose,2017-04-05,A,3,7,L,-4
2017,2,110575,110577.0,American Int'l,Bentley,2017-04-08,A,3,14,L,-11
2017,2,110575,110591.0,American Int'l,Southern N.H.,2017-04-11,H,6,17,L,-11
2017,2,110575,110589.0,American Int'l,Merrimack,2017-04-15,H,1,28,L,-27
2017,2,110575,110598.0,American Int'l,Saint Michael's,2017-04-22,A,6,19,L,-13
2017,2,110575,110619.0,American Int'l,Georgian Court,2017-04-25,A,10,9,W,1
2017,2,110576,110584.0,Assumption,Le Moyne,2017-03-03,H,7,8,L,-1
2017,2,110576,110573.0,Assumption,Adelphi,2017-03-08,A,4,14,L,-10
2017,2,110576,110611.0,Assumption,Saint Rose,2017-03-18,A,12,6,W,6
2017,2,110576,110577.0,Assumption,Bentley,2017-03-25,H,4,9,L,-5
2017,2,110576,110575.0,Assumption,American Int'l,2017-03-29,A,18,3,W,15
2017,2,110576,110609.0,Assumption,Post,2017-04-01,A,12,8,W,4
2017,2,110576,110582.0,Assumption,Franklin Pierce,2017-04-05,H,12,7,W,5
2017,2,110576,110598.0,Assumption,Saint Michael's,2017-04-08,A,8,5,W,3
2017,2,110576,110590.0,Assumption,Molloy,2017-04-12,H,6,12,L,-6
2017,2,110576,110596.0,Assumption,St. Anselm,2017-04-15,A,9,10,L,-1
2017,2,110576,110589.0,Assumption,Merrimack,2017-04-19,A,4,17,L,-13
2017,2,110576,110593.0,Assumption,Pace,2017-04-22,H,7,9,L,-2
2017,2,110576,110591.0,Assumption,Southern N.H.,2017-04-29,A,15,14,W,1
2017,2,110614,110602.0,Belmont Abbey,Catawba,2017-02-10,A,17,5,W,12
2017,2,110614,110588.0,Belmont Abbey,Mercyhurst,2017-02-18,H,6,12,L,-6
2017,2,110614,110616.0,Belmont Abbey,Lake Erie,2017-02-25,H,15,4,W,11
2017,2,110614,110622.0,Belmont Abbey,Queens (NC),2017-03-02,H,14,6,W,8
2017,2,110614,110594.0,Belmont Abbey,Pfeiffer,2017-03-04,H,18,8,W,10
2017,2,110614,110599.0,Belmont Abbey,Tampa,2017-03-11,H,11,9,W,2
2017,2,110614,110608.0,Belmont Abbey,Mount Olive,2017-03-18,H,16,4,W,12
2017,2,110614,110613.0,Belmont Abbey,Wingate,2017-03-22,A,7,11,L,-4
2017,2,110614,110635.0,Belmont Abbey,Shorter,2017-03-25,H,19,4,W,15
2017,2,110614,110605.0,Belmont Abbey,Limestone,2017-03-29,A,8,16,L,-8
2017,2,110614,110604.0,Belmont Abbey,Lenoir-Rhyne,2017-04-01,A,6,9,L,-3
2017,2,110614,110620.0,Belmont Abbey,North Greenville,2017-04-08,A,12,9,W,3
2017,2,110614,110637.0,Belmont Abbey,Emmanuel (GA),2017-04-12,H,29,3,W,26
2017,2,110614,110625.0,Belmont Abbey,Lees-McRae,2017-04-19,A,21,5,W,16
2017,2,110614,110617.0,Belmont Abbey,Chowan,2017-04-22,H,29,3,W,26
2017,2,110614,110608.0,Belmont Abbey,"Mount Olive @Tigerville, S.C.",2017-04-28,H,7,6,W,1
2017,2,110614,110605.0,Belmont Abbey,"Limestone @Tigerville, S.C.",2017-04-30,H,11,18,L,-7
