academic_year,division,team_org_id,opp_org_id,team_name,opp_name,game_date,location,team_score,opp_score,result,goal_margin
2015,2,106015,106034.0,Adams St.,Colorado Mesa,2015-03-06,H,13,20,L,-7
2015,2,106015,106030.0,Adams St.,CSU Pueblo,2015-03-11,A,19,8,W,11
2015,2,106015,106025.0,Adams St.,Rockhurst,2015-03-15,H,11,13,L,-2
2015,2,106015,106191.0,Adams St.,"Vassar @ Colorado Springs, CO",2015-03-17,H,12,14,L,-2
2015,2,106015,106010.0,Adams St.,Rollins,2015-03-21,A,9,14,L,-5
2015,2,106015,105998.0,Adams St.,Fla. Southern,2015-03-22,A,15,21,L,-6
2015,2,106015,106012.0,Adams St.,Saint Leo,2015-03-24,A,6,16,L,-10
2015,2,106015,106014.0,Adams St.,Tampa,2015-03-26,A,3,15,L,-12
2015,2,106015,106082.0,Adams St.,Colorado Col.,2015-04-04,H,12,22,L,-10
2015,2,106015,106045.0,Adams St.,Lindenwood,2015-04-07,A,7,17,L,-10
2015,2,106015,106025.0,Adams St.,Rockhurst,2015-04-09,A,12,11,W,1
2015,2,106015,106034.0,Adams St.,Colorado Mesa,2015-04-17,A,9,15,L,-6
2015,2,106015,106017.0,Adams St.,Catawba,2015-04-24,A,11,10,W,1
2015,2,106015,106022.0,Adams St.,Mars Hill,2015-04-26,A,5,15,L,-10
2015,2,106015,106030.0,Adams St.,CSU Pueblo,2015-05-02,H,10,9,W,1
2015,2,105992,105993.0,Adelphi,American Int'l,2015-02-21,H,18,2,W,16
2015,2,105992,106029.0,Adelphi,Dowling,2015-02-25,A,11,4,W,7
2015,2,105992,106026.0,Adelphi,Saint Rose,2015-02-28,H,16,4,W,12
2015,2,105992,106001.0,Adelphi,LIU Post,2015-03-09,H,13,11,W,2
2015,2,105992,106011.0,Adelphi,Saint Anselm,2015-03-14,A,16,6,W,10
2015,2,105992,106004.0,Adelphi,Merrimack,2015-03-21,H,12,13,L,-1
2015,2,105992,106008.0,Adelphi,Pace,2015-03-24,H,13,10,W,3
2015,2,105992,105995.0,Adelphi,Bentley,2015-03-28,A,15,9,W,6
2015,2,105992,106013.0,Adelphi,Saint Michael's,2015-04-04,A,20,11,W,9
2015,2,105992,105994.0,Adelphi,Assumption,2015-04-07,H,13,6,W,7
2015,2,105992,106000.0,Adelphi,Le Moyne,2015-04-11,H,10,14,L,-4
2015,2,105992,106006.0,Adelphi,Southern N.H.,2015-04-18,H,19,13,W,6
2015,2,105992,106007.0,Adelphi,New York Tech,2015-04-22,H,24,5,W,19
2015,2,105992,105999.0,Adelphi,Franklin Pierce,2015-04-25,A,14,5,W,9
2015,2,105992,106008.0,Adelphi,Pace,2015-04-28,H,18,11,W,7
2015,2,105992,106004.0,Adelphi,Merrimack,2015-05-01,A,17,15,W,2
2015,2,105992,106000.0,Adelphi,Le Moyne,2015-05-03,A,12,11,W,1
2015,2,105992,106004.0,Adelphi,Merrimack,2015-05-09,H,9,10,L,-1
2015,2,106016,105996.0,Alderson Broaddus,Dist. Columbia,2015-03-01,A,9,10,L,-1
2015,2,106016,106038.0,Alderson Broaddus,Lees-McRae,2015-03-15,A,9,13,L,-4
2015,2,106016,106028.0,Alderson Broaddus,Belmont Abbey,2015-03-17,A,6,20,L,-14
2015,2,106016,106045.0,Alderson Broaddus,Lindenwood,2015-03-19,H,3,17,L,-14
2015,2,106016,106046.0,Alderson Broaddus,Walsh,2015-03-21,A,12,9,W,3
2015,2,106016,106049.0,Alderson Broaddus,Young Harris,2015-03-22,H,7,10,L,-3
2015,2,106016,106031.0,Alderson Broaddus,Lake Erie,2015-03-28,H,3,16,L,-13
2015,2,106016,106047.0,Alderson Broaddus,Roberts Wesleyan,2015-04-02,H,15,12,W,3
2015,2,106016,106043.0,Alderson Broaddus,Seton Hill,2015-04-04,A,5,18,L,-13
2015,2,106016,106036.0,Alderson Broaddus,Wheeling,2015-04-11,H,13,18,L,-5
2015,2,106016,106042.0,Alderson Broaddus,Notre Dame de Namur,2015-04-16,H,11,10,W,1
2015,2,106016,106003.0,Alderson Broaddus,Mercyhurst,2015-04-19,A,1,14,L,-13
2015,2,106016,106039.0,Alderson Broaddus,Ohio Valley,2015-04-25,H,12,11,W,1
2015,2,105993,105992.0,American Int'l,Adelphi,2015-02-21,A,2,18,L,-16
2015,2,105993,106006.0,American Int'l,Southern N.H.,2015-02-25,H,6,15,L,-9
2015,2,105993,106024.0,American Int'l,Post,2015-02-27,H,9,6,W,3
2015,2,105993,106042.0,American Int'l,Notre Dame de Namur,2015-03-10,H,18,5,W,13
2015,2,105993,106013.0,American Int'l,Saint Michael's,2015-03-13,A,5,15,L,-10
2015,2,105993,106032.0,American Int'l,Dominican (NY),2015-03-21,H,11,12,L,-1
2015,2,105993,106000.0,American Int'l,Le Moyne,2015-03-24,A,3,17,L,-14
2015,2,105993,106026.0,American Int'l,Saint Rose,2015-03-28,A,1,10,L,-9
2015,2,105993,105999.0,American Int'l,Franklin Pierce,2015-04-01,H,4,12,L,-8
2015,2,105993,105995.0,American Int'l,Bentley,2015-04-04,A,3,16,L,-13
2015,2,105993,106008.0,American Int'l,Pace,2015-04-07,H,9,17,L,-8
2015,2,105993,105994.0,American Int'l,Assumption,2015-04-15,A,6,14,L,-8
2015,2,105993,106004.0,American Int'l,Merrimack,2015-04-18,H,2,22,L,-20
2015,2,105993,106005.0,American Int'l,Molloy,2015-04-22,A,10,22,L,-12
2015,2,105993,106011.0,American Int'l,Saint Anselm,2015-04-25,A,8,15,L,-7
2015,2,105994,106007.0,Assumption,New York Tech,2015-02-21,A,3,14,L,-11
2015,2,105994,106004.0,Assumption,Merrimack,2015-02-28,A,3,14,L,-11
2015,2,105994,106029.0,Assumption,Dowling,2015-03-03,A,11,8,W,3
2015,2,105994,106042.0,Assumption,Notre Dame de Namur,2015-03-09,H,18,5,W,13
2015,2,105994,106000.0,Assumption,Le Moyne,2015-03-14,H,6,20,L,-14
2015,2,105994,106005.0,Assumption,Molloy,2015-03-17,H,5,9,L,-4
2015,2,105994,105999.0,Assumption,Franklin Pierce,2015-03-21,H,6,9,L,-3
2015,2,105994,106006.0,Assumption,Southern N.H.,2015-03-24,A,10,5,W,5
2015,2,105994,105995.0,Assumption,Bentley,2015-04-01,H,12,6,W,6
2015,2,105994,106024.0,Assumption,Post,2015-04-04,H,12,5,W,7
2015,2,105994,105992.0,Assumption,Adelphi,2015-04-07,A,6,13,L,-7
2015,2,105994,106008.0,Assumption,Pace,2015-04-11,H,13,11,W,2
2015,2,105994,105993.0,Assumption,American Int'l,2015-04-15,H,14,6,W,8
2015,2,105994,106026.0,Assumption,Saint Rose,2015-04-18,A,8,7,W,1
2015,2,105994,106011.0,Assumption,Saint Anselm,2015-04-22,A,8,7,W,1
2015,2,105994,106013.0,Assumption,Saint Michael's,2015-04-25,A,7,8,L,-1
2015,2,105994,105999.0,Assumption,Franklin Pierce,2015-04-28,A,5,9,L,-4
2015,2,106028,105998.0,Belmont Abbey,Fla. Southern,2015-02-13,H,11,8,W,3
2015,2,106028,106017.0,Belmont Abbey,Catawba,2015-02-21,A,15,6,W,9
2015,2,106028,106044.0,Belmont Abbey,Brevard,2015-03-04,A,11,7,W,4
2015,2,106028,106010.0,Belmont Abbey,Rollins,2015-03-07,H,11,10,W,1
2015,2,106028,106048.0,Belmont Abbey,Shorter,2015-03-11,H,16,10,W,6
2015,2,106028,106031.0,Belmont Abbey,Lake Erie,2015-03-13,H,4,8,L,-4
2015,2,106028,106016.0,Belmont Abbey,Alderson Broaddus,2015-03-17,H,20,6,W,14
2015,2,106028,106023.0,Belmont Abbey,Mount Olive,2015-03-21,H,5,9,L,-4
2015,2,106028,106009.0,Belmont Abbey,Pfeiffer,2015-03-28,H,6,7,L,-1
2015,2,106028,106020.0,Belmont Abbey,Limestone,2015-04-01,A,8,18,L,-10
2015,2,106028,106035.0,Belmont Abbey,Queens (NC),2015-04-09,H,15,11,W,4
2015,2,106028,106050.0,Belmont Abbey,Emmanuel (GA),2015-04-11,H,20,3,W,17
2015,2,106028,106038.0,Belmont Abbey,Lees-McRae,2015-04-15,A,21,8,W,13
2015,2,106028,106033.0,Belmont Abbey,North Greenville,2015-04-18,A,18,8,W,10
2015,2,106028,106020.0,Belmont Abbey,Limestone,2015-04-24,A,7,14,L,-7
2015,2,106028,106018.0,Belmont Abbey,Coker,2015-05-02,H,14,11,W,3
2015,2,105995,106007.0,Bentley,New York Tech,2015-03-01,A,6,18,L,-12
2015,2,105995,105996.0,Bentley,Dist. Columbia,2015-03-11,A,17,3,W,14
2015,2,105995,105999.0,Bentley,Franklin Pierce,2015-03-13,A,7,9,L,-2
2015,2,105995,106026.0,Bentley,Saint Rose,2015-03-21,H,8,7,W,1
2015,2,105995,106011.0,Bentley,Saint Anselm,2015-03-24,H,11,8,W,3
2015,2,105995,105992.0,Bentley,Adelphi,2015-03-28,H,9,15,L,-6
2015,2,105995,105994.0,Bentley,Assumption,2015-04-01,A,6,12,L,-6
2015,2,105995,105993.0,Bentley,American Int'l,2015-04-04,H,16,3,W,13
2015,2,105995,106006.0,Bentley,Southern N.H.,2015-04-07,H,11,7,W,4
2015,2,105995,106013.0,Bentley,Saint Michael's,2015-04-11,H,8,5,W,3
2015,2,105995,106004.0,Bentley,Merrimack,2015-04-15,A,5,13,L,-8
2015,2,105995,106000.0,Bentley,Le Moyne,2015-04-18,A,8,18,L,-10
2015,2,105995,106008.0,Bentley,Pace,2015-04-25,A,6,8,L,-2
2015,2,106044,106048.0,Brevard,Shorter,2015-02-10,A,10,6,W,4
2015,2,106044,106050.0,Brevard,Emmanuel (GA),2015-02-14,H,18,5,W,13
2015,2,106044,106033.0,Brevard,North Greenville,2015-02-19,A,14,8,W,6
2015,2,106044,106049.0,Brevard,Young Harris,2015-02-21,H,9,11,L,-2
2015,2,106044,106027.0,Brevard,Wingate,2015-02-28,A,11,17,L,-6
2015,2,106044,106028.0,Brevard,Belmont Abbey,2015-03-04,H,7,11,L,-4
2015,2,106044,106017.0,Brevard,Catawba,2015-03-07,H,14,11,W,3
2015,2,106044,106019.0,Brevard,Lenoir-Rhyne,2015-03-11,A,8,22,L,-14
2015,2,106044,106035.0,Brevard,Queens (NC),2015-03-14,A,10,20,L,-10
2015,2,106044,106022.0,Brevard,Mars Hill,2015-03-18,H,3,22,L,-19
2015,2,106044,106030.0,Brevard,CSU Pueblo,2015-03-21,H,18,11,W,7
2015,2,106044,106037.0,Brevard,Tusculum,2015-03-28,A,9,8,W,1
2015,2,106044,106038.0,Brevard,Lees-McRae,2015-03-31,A,19,6,W,13
2015,2,106044,106021.0,Brevard,Lincoln Memorial,2015-04-04,H,5,4,W,1
2015,2,106044,106018.0,Brevard,Coker,2015-04-11,H,7,15,L,-8
2015,2,106044,106019.0,Brevard,Lenoir-Rhyne,2015-04-14,A,6,15,L,-9
2015,2,106030,106082.0,CSU Pueblo,Colorado Col.,2015-02-20,A,5,24,L,-19
2015,2,106030,106025.0,CSU Pueblo,Rockhurst,2015-02-28,A,6,23,L,-17
2015,2,106030,106045.0,CSU Pueblo,Lindenwood,2015-03-01,A,3,15,L,-12
2015,2,106030,106034.0,CSU Pueblo,Colorado Mesa,2015-03-07,H,5,16,L,-11
2015,2,106030,106015.0,CSU Pueblo,Adams St.,2015-03-11,H,8,19,L,-11
2015,2,106030,106025.0,CSU Pueblo,Rockhurst,2015-03-18,H,9,19,L,-10
2015,2,106030,106044.0,CSU Pueblo,Brevard,2015-03-21,A,11,18,L,-7
2015,2,106030,106021.0,CSU Pueblo,Lincoln Memorial,2015-03-25,A,14,16,L,-2
2015,2,106030,106034.0,CSU Pueblo,Colorado Mesa,2015-04-03,A,6,22,L,-16
2015,2,106030,106015.0,CSU Pueblo,Adams St.,2015-05-02,A,9,10,L,-1
2015,2,106017,106023.0,Catawba,Mount Olive,2015-02-11,H,10,11,L,-1
2015,2,106017,106028.0,Catawba,Belmont Abbey,2015-02-21,H,6,15,L,-9
2015,2,106017,106010.0,Catawba,Rollins,2015-02-23,H,10,8,W,2
2015,2,106017,106022.0,Catawba,Mars Hill,2015-03-01,A,7,15,L,-8
2015,2,106017,106033.0,Catawba,North Greenville,2015-03-04,A,15,9,W,6
2015,2,106017,106044.0,Catawba,Brevard,2015-03-07,A,11,14,L,-3
2015,2,106017,106021.0,Catawba,Lincoln Memorial,2015-03-14,H,11,7,W,4
2015,2,106017,106027.0,Catawba,Wingate,2015-03-18,H,7,8,L,-1
2015,2,106017,106037.0,Catawba,Tusculum,2015-03-21,A,6,7,L,-1
2015,2,106017,106035.0,Catawba,Queens (NC),2015-03-25,A,10,11,L,-1
2015,2,106017,106018.0,Catawba,Coker,2015-03-28,H,5,8,L,-3
2015,2,106017,106009.0,Catawba,Pfeiffer,2015-04-08,H,12,11,W,1
2015,2,106017,106019.0,Catawba,Lenoir-Rhyne,2015-04-11,A,17,15,W,2
2015,2,106017,106015.0,Catawba,Adams St.,2015-04-24,H,10,11,L,-1
2015,2,106017,106020.0,Catawba,Limestone,2015-05-01,A,5,20,L,-15
2015,2,106041,106043.0,Chestnut Hill,Seton Hill,2015-02-22,A,3,15,L,-12
2015,2,106041,106027.0,Chestnut Hill,Wingate,2015-02-25,A,17,9,W,8
2015,2,106041,106026.0,Chestnut Hill,Saint Rose,2015-03-03,H,10,9,W,1
2015,2,106041,106005.0,Chestnut Hill,Molloy,2015-03-08,A,9,13,L,-4
2015,2,106041,106036.0,Chestnut Hill,Wheeling,2015-03-15,H,7,10,L,-3
2015,2,106041,106007.0,Chestnut Hill,New York Tech,2015-03-18,A,4,14,L,-10
2015,2,106041,106001.0,Chestnut Hill,LIU Post,2015-03-21,A,6,18,L,-12
2015,2,106041,106029.0,Chestnut Hill,Dowling,2015-03-28,H,8,9,L,-1
2015,2,106041,106002.0,Chestnut Hill,Mercy,2015-03-31,H,10,8,W,2
2015,2,106041,106032.0,Chestnut Hill,Dominican (NY),2015-04-07,H,11,2,W,9
2015,2,106041,105996.0,Chestnut Hill,Dist. Columbia,2015-04-10,A,15,12,W,3
2015,2,106041,106047.0,Chestnut Hill,Roberts Wesleyan,2015-04-18,H,18,6,W,12
2015,2,106041,106024.0,Chestnut Hill,Post,2015-04-25,A,7,8,L,-1
2015,2,106018,106012.0,Coker,Saint Leo,2015-02-14,H,9,14,L,-5
2015,2,106018,106035.0,Coker,Queens (NC),2015-02-18,A,8,11,L,-3
2015,2,106018,106022.0,Coker,Mars Hill,2015-02-22,H,12,11,W,1
2015,2,106018,106009.0,Coker,Pfeiffer,2015-02-28,A,6,19,L,-13
2015,2,106018,106021.0,Coker,Lincoln Memorial,2015-03-07,H,18,9,W,9
2015,2,106018,106040.0,Coker,Lynn,2015-03-10,A,11,10,W,1
2015,2,106018,106019.0,Coker,Lenoir-Rhyne,2015-03-13,H,12,11,W,1
2015,2,106018,106033.0,Coker,North Greenville,2015-03-21,A,15,7,W,8
2015,2,106018,106027.0,Coker,Wingate,2015-03-25,A,8,6,W,2
2015,2,106018,106017.0,Coker,Catawba,2015-03-28,A,8,5,W,3
2015,2,106018,106037.0,Coker,Tusculum,2015-04-03,H,11,10,W,1
2015,2,106018,106044.0,Coker,Brevard,2015-04-11,A,15,7,W,8
2015,2,106018,106019.0,Coker,Lenoir-Rhyne,2015-04-16,H,9,14,L,-5
2015,2,106018,106028.0,Coker,Belmont Abbey,2015-05-02,A,11,14,L,-3
2015,2,106034,106082.0,Colorado Mesa,Colorado Col.,2015-02-28,H,9,13,L,-4
2015,2,106034,106015.0,Colorado Mesa,Adams St.,2015-03-06,A,20,13,W,7
2015,2,106034,106030.0,Colorado Mesa,CSU Pueblo,2015-03-07,A,16,5,W,11
2015,2,106034,106025.0,Colorado Mesa,Rockhurst,2015-03-17,H,21,6,W,15
2015,2,106034,106048.0,Colorado Mesa,Shorter,2015-03-25,A,9,7,W,2
2015,2,106034,106020.0,Colorado Mesa,Limestone,2015-03-27,A,10,24,L,-14
2015,2,106034,106030.0,Colorado Mesa,CSU Pueblo,2015-04-03,H,22,6,W,16
2015,2,106034,106045.0,Colorado Mesa,"Lindenwood @ Kansas City, MO",2015-04-11,H,10,15,L,-5
2015,2,106034,106025.0,Colorado Mesa,Rockhurst,2015-04-12,A,14,9,W,5
2015,2,106034,106015.0,Colorado Mesa,Adams St.,2015-04-17,H,15,9,W,6
2015,2,106034,106014.0,Colorado Mesa,Tampa,2015-05-01,A,14,6,W,8
2015,2,106034,106010.0,Colorado Mesa,Rollins,2015-05-03,A,11,3,W,8
2015,2,105996,106016.0,Dist. Columbia,Alderson Broaddus,2015-03-01,H,10,9,W,1
2015,2,105996,105995.0,Dist. Columbia,Bentley,2015-03-11,H,3,17,L,-14
2015,2,105996,106001.0,Dist. Columbia,LIU Post,2015-03-17,A,5,13,L,-8
2015,2,105996,106007.0,Dist. Columbia,New York Tech,2015-03-21,A,6,27,L,-21
2015,2,105996,106002.0,Dist. Columbia,Mercy,2015-03-25,H,7,16,L,-9
2015,2,105996,106024.0,Dist. Columbia,Post,2015-03-29,A,10,18,L,-8
2015,2,105996,106032.0,Dist. Columbia,Dominican (NY),2015-03-31,A,13,11,W,2
2015,2,105996,106029.0,Dist. Columbia,Dowling,2015-04-04,A,10,20,L,-10
2015,2,105996,106041.0,Dist. Columbia,Chestnut Hill,2015-04-10,H,12,15,L,-3
2015,2,105996,106005.0,Dist. Columbia,Molloy,2015-04-18,A,13,22,L,-9
2015,2,105996,106047.0,Dist. Columbia,Roberts Wesleyan,2015-04-25,H,9,18,L,-9
2015,2,106032,105999.0,Dominican (NY),Franklin Pierce,2015-03-01,A,3,16,L,-13
2015,2,106032,106042.0,Dominican (NY),Notre Dame de Namur,2015-03-12,H,6,7,L,-1
2015,2,106032,106047.0,Dominican (NY),Roberts Wesleyan,2015-03-14,A,7,16,L,-9
2015,2,106032,106024.0,Dominican (NY),Post,2015-03-19,H,10,11,L,-1
2015,2,106032,105993.0,Dominican (NY),American Int'l,2015-03-21,A,12,11,W,1
2015,2,106032,106099.0,Dominican (NY),FDU-Florham,2015-03-25,H,6,13,L,-7
2015,2,106032,106001.0,Dominican (NY),LIU Post,2015-03-28,H,5,19,L,-14
2015,2,106032,105996.0,Dominican (NY),Dist. Columbia,2015-03-31,H,11,13,L,-2
2015,2,106032,106041.0,Dominican (NY),Chestnut Hill,2015-04-07,A,2,11,L,-9
2015,2,106032,106005.0,Dominican (NY),Molloy,2015-04-15,H,10,20,L,-10
2015,2,106032,106002.0,Dominican (NY),Mercy,2015-04-19,H,4,17,L,-13
2015,2,106032,106029.0,Dominican (NY),Dowling,2015-04-22,A,3,19,L,-16
2015,2,106032,106007.0,Dominican (NY),New York Tech,2015-04-25,A,4,15,L,-11
2015,2,106029,106024.0,Dowling,Post,2015-02-21,A,18,9,W,9
2015,2,106029,105992.0,Dowling,Adelphi,2015-02-25,H,4,11,L,-7
2015,2,106029,106008.0,Dowling,Pace,2015-02-28,H,8,16,L,-8
2015,2,106029,105994.0,Dowling,Assumption,2015-03-03,H,8,11,L,-3
2015,2,106029,106004.0,Dowling,Merrimack,2015-03-07,A,8,17,L,-9
2015,2,106029,106007.0,Dowling,New York Tech,2015-03-14,A,3,13,L,-10
2015,2,106029,106002.0,Dowling,Mercy,2015-03-21,H,7,13,L,-6
2015,2,106029,106041.0,Dowling,Chestnut Hill,2015-03-28,A,9,8,W,1
2015,2,106029,105996.0,Dowling,Dist. Columbia,2015-04-04,H,20,10,W,10
2015,2,106029,106047.0,Dowling,Roberts Wesleyan,2015-04-11,A,7,4,W,3
2015,2,106029,106001.0,Dowling,LIU Post,2015-04-18,H,7,15,L,-8
2015,2,106029,106032.0,Dowling,Dominican (NY),2015-04-22,H,19,3,W,16
2015,2,106029,106005.0,Dowling,Molloy,2015-04-25,A,7,12,L,-5
2015,2,106050,106021.0,Emmanuel (GA),Lincoln Memorial,2015-02-07,H,10,7,W,3
2015,2,106050,106044.0,Emmanuel (GA),Brevard,2015-02-14,A,5,18,L,-13
2015,2,106050,106020.0,Emmanuel (GA),Limestone,2015-02-17,A,5,20,L,-15
2015,2,106050,,Emmanuel (GA),Reinhardt,2015-02-28,H,10,11,L,-1
2015,2,106050,106040.0,Emmanuel (GA),Lynn,2015-03-06,A,5,17,L,-12
2015,2,106050,106014.0,Emmanuel (GA),Tampa,2015-03-09,A,1,28,L,-27
2015,2,106050,106009.0,Emmanuel (GA),Pfeiffer,2015-03-14,A,7,19,L,-12
2015,2,106050,106038.0,Emmanuel (GA),Lees-McRae,2015-03-21,H,12,6,W,6
2015,2,106050,106049.0,Emmanuel (GA),Young Harris,2015-03-28,H,8,10,L,-2
2015,2,106050,106048.0,Emmanuel (GA),Shorter,2015-04-01,A,5,11,L,-6
2015,2,106050,106028.0,Emmanuel (GA),Belmont Abbey,2015-04-11,A,3,20,L,-17
2015,2,106050,106023.0,Emmanuel (GA),Mount Olive,2015-04-18,H,6,18,L,-12
2015,2,106050,106033.0,Emmanuel (GA),North Greenville,2015-04-21,H,12,11,W,1
2015,2,105998,106009.0,Fla. Southern,Pfeiffer,2015-02-07,H,15,16,L,-1
2015,2,105998,106028.0,Fla. Southern,Belmont Abbey,2015-02-13,A,8,11,L,-3
2015,2,105998,106027.0,Fla. Southern,Wingate,2015-02-15,A,15,12,W,3
2015,2,105998,106020.0,Fla. Southern,Limestone,2015-02-28,A,6,17,L,-11
2015,2,105998,106019.0,Fla. Southern,Lenoir-Rhyne,2015-03-02,A,11,16,L,-5
2015,2,105998,106014.0,Fla. Southern,Tampa,2015-03-07,H,12,16,L,-4
2015,2,105998,106038.0,Fla. Southern,Lees-McRae,2015-03-10,H,28,3,W,25
2015,2,105998,106003.0,Fla. Southern,Mercyhurst,2015-03-12,H,8,18,L,-10
2015,2,105998,106010.0,Fla. Southern,Rollins,2015-03-14,A,17,14,W,3
2015,2,105998,106040.0,Fla. Southern,Lynn,2015-03-21,H,10,11,L,-1
2015,2,105998,106015.0,Fla. Southern,Adams St.,2015-03-22,H,21,15,W,6
2015,2,105998,106035.0,Fla. Southern,Queens (NC),2015-03-28,A,10,6,W,4
2015,2,105998,106012.0,Fla. Southern,Saint Leo,2015-04-04,A,11,10,W,1
2015,2,105998,105997.0,Fla. Southern,Florida Tech,2015-04-11,A,7,11,L,-4
2015,2,105997,106037.0,Florida Tech,Tusculum,2015-02-06,H,13,11,W,2
2015,2,105997,106019.0,Florida Tech,Lenoir-Rhyne,2015-02-14,A,13,12,W,1
2015,2,105997,106023.0,Florida Tech,Mount Olive,2015-03-02,H,12,14,L,-2
2015,2,105997,106046.0,Florida Tech,Walsh,2015-03-07,A,9,5,W,4
2015,2,105997,106036.0,Florida Tech,Wheeling,2015-03-09,A,12,9,W,3
2015,2,105997,106039.0,Florida Tech,Ohio Valley,2015-03-11,H,21,10,W,11
2015,2,105997,106012.0,Florida Tech,Saint Leo,2015-03-14,A,13,11,W,2
2015,2,105997,106013.0,Florida Tech,Saint Michael's,2015-03-18,H,19,11,W,8
2015,2,105997,106133.0,Florida Tech,UMass Boston,2015-03-20,H,17,6,W,11
2015,2,105997,106131.0,Florida Tech,MIT,2015-03-23,H,14,7,W,7
2015,2,105997,106010.0,Florida Tech,Rollins,2015-03-28,H,6,9,L,-3
