Team: Providence
Season: 2024 D1
Record: 7-8
Winning %: 0.467
Predicted Winning %: 0.404

Stat Comparison vs League Average:
  points_per_game: 18.470 (0.829 above average)
  scoring_defense: 13.070 (1.834 above average)
  scoring_offense: 11.670 (0.356 above average)
  scoring_margin: -1.400 (3.134 below average)
  defensive_efficiency: 13.394 (2.309 below average)
  saves_per_game: 11.130 (0.858 below average)
  clearing_percentage: 0.874 (0.031 above average)
  ground_balls_per_game: 28.800 (2.096 below average)
  shot_percentage: 0.307 (0.016 above average)
  offensive_efficiency: 38.013 (0.653 below average)
