Team: Emmanuel (GA)
Season: 2023 D2
Record: 2-13
Winning %: 0.133
Predicted Winning %: 0.108

Stat Comparison vs League Average:
  points_per_game: 11.600 (6.041 below average)
  scoring_defense: 17.070 (5.834 above average)
  scoring_offense: 7.800 (3.514 below average)
  scoring_margin: -9.270 (11.004 below average)
  defensive_efficiency: 11.385 (4.318 below average)
  saves_per_game: 16.200 (4.212 above average)
  clearing_percentage: 0.763 (0.080 below average)
  ground_balls_per_game: 21.870 (9.026 below average)
  shot_percentage: 0.249 (0.042 below average)
  offensive_efficiency: 31.325 (7.341 below average)
